time,user_name,user_color,message
7598,meggitz208,#9F3877,"bricko my goat"
7607,blagueur01,#008000,"Anorak amnesiac"
7616,meggitz208,#9F3877,"girl please"
7616,kwazrr_,#FF4500,"lets see benny itds"
7629,anorakdt,#DFC80E,"oh yeah i picked benny bc he got that 4 minute pb"
7635,quack2back,#FF69B4,"eroadhT eroadhT eroadhT eroadhT"
7653,revvylo,#B2D400,"never tell me the odds"
7661,crazy_crabby_jr,,"I PICKED BENNY BECAUSE HE'S KING @anorakdt brkChad"
7667,quack2back,#FF69B4,"hi lucas"
7672,sikkviches,#D2691E,"@crazy_crabby_jr nah you are on the bandwagon"
7684,anorakdt,#DFC80E,"@crazy_crabby_jr you didnt fill out the prediction form little guy"
7687,meggitz208,#9F3877,"left side w"
7689,anorakdt,#DFC80E,"bandwagoner"
7697,meggitz208,#9F3877,"OLIVE MY GOAT"
7698,nogamesensetv,#FF69B4,"come on chroma"
7699,quack2back,#FF69B4,"get his ass sikkvich"
7699,crazy_crabby_jr,,"NAH I AM THE BANDWAGON HOP ON OR GET RAN OVER BY THE BENNYWAGON brkChad"
7700,sikkviches,#D2691E,"@AnorakDT facts"
7708,force28_,#1BFFFF,"omg"
7723,crazy_crabby_jr,,"@anorakdt I was lazy ASF"
7750,frostxbytex,#1E90FF,"Drake"
7751,crazy_crabby_jr,,"brkChad Benny is my god"
7760,meggitz208,#9F3877,"Benny has such a crazy lead dog"
7767,meggitz208,#9F3877,"but olive on top"
7768,crazy_crabby_jr,,"brkChad ALL HAIL BENNY"
7786,sikkviches,#D2691E,"@crazy_crabby_jr what is Benny's middle name"
7791,ananonymoussource,#1E90FF,"6-5 meltdown killing a previously very close, back and forth first race of the tournament?? @ejpman @itsjared97"
7812,the_appleman_,#9ACD32,"missing mobile itds rn :("
7820,the_appleman_,#9ACD32,"every tie fighter has a torp"
7848,james352_,#CC92DD,"Is it really ladder league season already?"
7863,meggitz208,#9F3877,"yerrrrp"
7879,crazy_crabby_jr,,"brkChad Benny"
7895,biksel,#00ADCC,"is there any pushing you can do at the end of itds with 2p?"
7930,the_appleman_,#9ACD32,"zulice had record at the time on wii lmao"
8027,szzliy,#FF69B4,"Best episode"
8068,biksel,#00ADCC,"oh no"
8070,firmynator,#7C13FF,"clutch grab from apple"
8075,ethanmagicbrown,#D0A80B,"How did gamer come back to second?"
8075,biksel,#00ADCC,"did he get it?"
8077,force28_,#1BFFFF,"clutchhh"
8078,firmynator,#7C13FF,"yeah"
8081,dahamster1,#1E90FF,"he got it"
8110,the_appleman_,#9ACD32,"omfg the it grab was scary"
8144,firmynator,#7C13FF,"you scared me apple lmao"
8193,the_appleman_,#9ACD32,"They hate to see my golds ;-;"
8292,meggitz208,#9F3877,"B)"
8306,frostxbytex,#1E90FF,"jareds gonna frame advance 20 times and miss it"
8316,derfbergur,#BE00CB,"@The_AppleMan_ get back in the game!!!!!!"
8326,derfbergur,#BE00CB,"lock in"
8344,the_appleman_,#9ACD32,"chancellor"
8358,derfbergur,#BE00CB,"thats me"
8371,zombiekill212,,"aint no way lmaoooooo"
8378,thdarkn3ss,,"LMAO"
8426,frostxbytex,#1E90FF,"uh"
8432,ananonymoussource,#1E90FF,"Iceberg moment"
8460,scucker,#1E90FF,"VeryBased"
8461,derfbergur,#BE00CB,"GO CHROMA GO"
8497,ananonymoussource,#1E90FF,"sucks for Benny but that's cool to see that in practice right after Justin's video"
8511,scucker,#1E90FF,"What happened I just tuned in"
8548,quack2back,#FF69B4,"eroadhT eroadhT eroadhT"
8567,ananonymoussource,#1E90FF,"@Scucker Benny didn't set his respawn at all for CSJ so he did superjump storage"
8630,charzight,#00D8FF,"bro lol"
8636,brickofett,#00C446,"Benny my goat"
8643,eroadhouse,#2E8B57,"real"
8655,scucker,#1E90FF,"GIGACHAD Chroma doing it the right way"
8672,notdavirm,#00FF7F,"hell yea"
8679,scucker,#1E90FF,"I don't want to root against Bennymoon but this is competitive"
8719,meggitz208,#9F3877,"scucker gets it"
8725,meggitz208,#9F3877,"thanks mods"
8738,ananonymoussource,#1E90FF,"lmao automod tried to block the word scucker"
8747,scucker,#1E90FF,"scuckeFat"
8754,meggitz208,#9F3877,"HAHAHAA"
8947,quack2back,#FF69B4,"eroadhT eroadhT eroadhT"
8959,lasertrap_,#1E90FF,"No scucking in chat"
8981,meggitz208,#9F3877,"who up scuckin it"
8982,meggitz208,#9F3877,"1984"
9003,coolestto,#B56BFF,"oddbal9Mmm"
9009,scucker,#1E90FF,"wiisupYoda"
9017,meggitz208,#9F3877,"giggit11Irony"
9044,yungchike,,"chromaq is multitalented"
9045,kwazrr_,#FF4500,"he did not have record in dcsv iirc"
9056,yungchike,,"bro is a born runner"
9075,notdavirm,#00FF7F,"bro knows geography"
9095,meggitz208,#9F3877,"oh yes"
9097,chesterthemouse2,#1E90FF,"canada is in north amrica"
9175,chesterthemouse2,#1E90FF,"what is bennys pb?"
9181,dahamster1,#1E90FF,"@crazy_crabby_jr apple clears benny"
9205,force28_,#1BFFFF,"what have you done hamster"
9234,scucker,#1E90FF,"HUH"
9238,wiisuper,#1E90FF,"92 raiders from WiiSuper have joined! "
9247,javster101,#9ACD32,"CR"
9250,yungchike,,"BRO"
9254,javster101,#9ACD32,"Fellas"
9260,brickofett,#00C446,"bricko2Wooo"
9266,zombiekill212,,"W"
9267,frostxbytex,#1E90FF,"BANGER"
9277,dahamster1,#1E90FF,"@crazy_crabby_jr appleman was talking about yo mama"
9307,coolestto,#B56BFF,"oddbal9Zesty I heard she's a lovely lady"
9331,javster101,#9ACD32,"Call your mothers everyone"
9350,revvylo,#B2D400,"@javster101 it's 4am do i still have to do it"
9356,javster101,#9ACD32,"Yes"
9359,scucker,#1E90FF,"Bloom GIGACHAD"
9362,revvylo,#B2D400,"she's not gonna be happy"
9370,scucker,#1E90FF,"I'll use bloom when I come back"
9375,javster101,#9ACD32,"Any enhanced graphics heads here?"
9426,yungchike,,"chromaq is getting pc diffed. free him."
9460,nogamesensetv,#FF69B4,"lrt bruh"
9474,the_appleman_,#9ACD32,"yooo run back ep 6 anyone?"
9478,scucker,#1E90FF,"Is this LRT or RTA"
9481,biksel,#00ADCC,"@NoGameSenseTV the fps is dropping a lot"
9481,scucker,#1E90FF,"for the tourny"
9513,the_appleman_,#9ACD32,"we should enforce 123456 order tbh"
9518,scucker,#1E90FF,"@The_AppleMan_ GIGACHAD"
9523,biksel,#00ADCC,"@Scucker final times should be lrt"
9530,brickofett,#00C446,"BrickoFett subscribed with Prime. They've subscribed for 2 months! Benny believers thriving"
9550,chesterthemouse2,#1E90FF,"real tcs fans run the game 134274"
9567,force28_,#1BFFFF,"I love ep 7"
9597,yungchike,,"FREE HIM"
9658,yungchike,,"someone PLEASE reimburse his time"
9743,dahamster1,#1E90FF,"@crazy_crabby_jr my boy flaming lazer says your gta 3 pb aint crap"
9748,chesterthemouse2,#1E90FF,"risking softlocks during the race is a very genius idea imo"
9755,blagueur01,#008000,"Chroma threw a run to first barrier skip like 2 days ago"
9779,kwazrr_,#FF4500,"hamster just let it go already😭"
9781,mariofan043,#FF4500,"Gl to all runners"
9786,meggitz208,#9F3877,"everyone’s gonna get wildly different boulders"
9875,nogamesensetv,#FF69B4,"BOOM"
9876,force28_,#1BFFFF,"BOOM"
9880,nogamesensetv,#FF69B4,"oh"
9883,mariofan043,#FF4500,"BOOM"
9884,meggitz208,#9F3877,"BOOM"
9887,chesterthemouse2,#1E90FF,"boom or spmething idk"
9887,saber1658,#DAA520,"BOOM"
9887,0dronzer,,"BOOM"
9888,flaming_lazer,#8A2BE2,"BOOM"
9889,kwazrr_,#FF4500,"BOOM"
9890,force28_,#1BFFFF,"BOOM"
9890,firmynator,#7C13FF,"BOOM"
9891,anorakdt,#DFC80E,"BOOM"
9891,cragon76,,"BOOOM"
9892,biksel,#00ADCC,"BOOM"
9893,chesswiz,#DAA520,"BOOM"
9896,nogamesensetv,#FF69B4,"i pre boomed"
9897,derfbergur,#BE00CB,"BOOM"
9898,zombiekill212,,"BOOM\"
9908,cragon76,,"Oh hey biksel"
9913,szzliy,#FF69B4,"What'd I miss"
9914,cragon76,,"some demon hours"
9922,mariofan043,#FF4500,"!bracket"
9922,biksel,#00ADCC,"@cragon76 yessir"
9922,nightbot,#7C7CE1,"View the bracket here: https://docs.google.com/spreadsheets/d/1aw1PAYWkjjj5oZSwaHdP-MnY0472wjWqDpyinL9v4r0"
9927,kwazrr_,#FF4500,"dragon werent you gonna sleep opao"
9929,kwazrr_,#FF4500,"lmao"
9937,cragon76,,"change of plans"
9942,firmynator,#7C13FF,"I hear birds outside am I cooked"
9944,cragon76,,"luk"
9945,revvylo,#B2D400,"what day does dahamster race?"
9946,cragon76,,"lul"
9959,force28_,#1BFFFF,"@firmynator we're cooked"
